10042 | r | 24 25 | 34 | 33
34870 | r | 24 | 32 35 25 26 27 28 29 30 31 | 33 34
34940 | r | 5 | 1 2 4 6 10 11 12 13 14 15 16 17 18 | 7 8
34945 | r | 6 7 | 8 9 10 11 14 | 12 13
3498 | r | 9 10 | 1 2 3 4 5 6 7 8 11 12 13 14 15 | 16
34982 | r | 8 | 1 2 3 4 5 6 7 9 10 11 12 | 13 14
35003 | r | 21 | 23 | 22
35012 | r | 10 11 | 7 8 9 13 | 12
35015 | r | 18 | 32 33 34 35 36 38 19 20 21 22 23 24 25 26 27 28 29 30 31 | 37
35023 | r | 17 18 19 | 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 20 21 22 23 | 24 25
3511 | r | 19 20 | 17 18 21 22 23 25 | 24
3512 | r | 30 | 41 | 40
3517 | r | 6 7 8 9 10 | 1 2 3 4 5 | 11 12
35171 | r | 17 18 19 20 21 22 23 | 24 25 26 27 | 28 29
35176 | r | 9 10 11 12 | 13 14 15 16 18 | 17
35210 | r | 1 2 3 4 | 5 6 7 8 9 10 | 11 12 13
35224 | r | 20 | 21 22 23 24 27 | 25 26
35260 | r | 10 | 1 2 3 4 5 6 7 9 11 12 13 | 14
35316 | r | 32 33 | 35 | 34
35327 | r | 31 32 | 33 34 37 | 35 36
35337 | r | 18 19 | 20 21 22 25 | 23 24
35363 | r | 18 19 20 21 | 24 | 22 23
35412 | r | 15 | 2 3 6 7 8 9 10 11 12 14 16 17 18 19 20 21 23 | 22
35421 | r | 18 | 14 15 16 17 19 20 24 | 21 22 23
35458 | r | 10 11 13 14 15 16 17 18 19 | 9 21 22 23 25 26 27 28 31 | 30
35461 | r | 21 22 23 24 | 18 19 20 25 26 27 28 29 30 33 34 35 36 38 39 40 41 42 43 44 46 47 48 49 50 51 53 54 55 56 | 31
35522 | r | 3 4 5 6 | 1 2 7 9 10 | 12 13
3560 | r | 1 2 3 4 5 6 7 8 9 10 11 12 13 | 15 16 17 | 18
35604 | r | 19 20 | 28 | 26 27
35619 | r | 22 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 | 23 24
35645 | r | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 | 17 | 18
35653 | r | 9 | 1 2 3 4 5 6 7 8 10 11 12 13 14 15 | 16
35717 | r | 5 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 | 19 20
35763 | r | 13 14 | 15 16 17 18 19 20 21 | 22 23
35764 | r | 10 | 16 17 19 | 18
35786 | r | 4 5 6 7 | 3 9 10 11 12 13 14 15 16 17 | 1 2
35828 | r | 1 | 2 | 3 4
3583 | r | 5 6 | 1 2 3 4 7 8 | 9
35832 | r | 1 2 3 4 5 6 | 7 8 | 9 10
35844 | r | 6 7 8 9 10 11 | 1 2 | 3 4
35877 | r | 6 7 8 | 1 2 3 4 5 11 12 13 14 16 18 19 20 | 9
35886 | r | 6 7 | 1 2 3 4 5 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 28 29 30 31 32 33 34 35 36 37 38 39 41 42 45 46 48 49 50 | 25
3592 | r | 18 19 20 | 21 24 | 22 23
35937 | r | 19 | 20 22 | 21
35980 | r | 7 8 | 6 9 10 11 12 13 14 15 16 17 18 21 23 24 25 26 27 28 | 19 20
35998 | r | 15 16 17 18 | 1 2 3 4 5 7 8 9 10 11 12 14 | 19 20
3600 | r | 15 16 | 8 9 10 11 12 13 14 17 20 | 18 19
36005 | r | 10 11 12 | 1 2 3 4 5 6 7 9 13 14 17 | 15 16
36041 | r | 3 | 1 2 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 | 4 5 6 7 8
36170 | r | 10 | 17 18 21 | 19 20
36226 | r | 1 2 3 4 5 6 7 8 9 | 11 12 | 13 14
36235 | r | 2 3 4 5 6 7 | 8 9 10 11 | 12 13
36284 | r | 11 12 | 1 2 3 4 5 6 7 8 9 13 14 15 16 | 17
36294 | r | 12 13 | 1 2 3 4 6 7 8 10 11 14 15 16 17 18 19 22 23 25 26 28 | 20
36331 | r | 23 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 24 | 25
36350 | r | 1 2 | 3 4 | 5 6
36358 | r | 10 | 17 18 21 | 19 20
36367 | r | 7 | 24 25 26 27 28 31 | 29 30
36397 | r | 2 3 4 5 | 1 6 7 8 9 10 11 12 13 | 14 15
36445 | r | 10 | 9 11 12 13 14 16 17 18 21 | 20
36459 | r | 6 | 1 2 3 4 5 7 8 12 13 14 15 16 17 | 9 10
3648 | r | 1 | 2 3 4 5 6 | 7
36527 | r | 3 | 1 2 | 4
36649 | r | 7 8 | 1 2 3 4 5 6 9 10 11 12 13 14 16 | 15
36844 | r | 6 | 7 8 11 | 9 10
36863 | r | 9 | 2 3 5 7 8 10 11 12 13 14 15 | 16
36876 | r | 2 3 | 1 4 5 6 7 8 9 10 13 14 15 16 | 11 12
36960 | r | 6 | 7 8 9 10 11 12 13 14 17 | 15 16
37026 | r | 4 5 6 7 | 1 3 8 9 10 | 2
37059 | r | 12 | 1 2 3 4 5 6 7 8 9 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 | 28
37068 | r | 21 22 | 1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 23
37081 | r | 3 4 5 6 7 | 1 2 8 9 10 | 11 12
37172 | r | 2 3 4 5 | 39 | 38
37207 | r | 18 19 20 | 14 15 16 17 21 22 24 | 23
37208 | r | 12 13 | 1 2 3 4 5 6 7 8 9 10 11 | 14 15
3721 | r | 6 7 8 | 11 | 10
37213 | r | 7 8 | 4 5 6 9 10 11 13 14 15 18 | 17
3731 | r | 5 | 6 7 8 10 11 12 13 16 17 | 15
37364 | r | 1 2 3 4 5 6 7 8 9 10 | 11 | 12 13
37403 | r | 1 2 3 | 4 5 6 | 7 8
37439 | r | 6 | 1 2 3 4 5 7 8 9 | 10
37531 | r | 1 2 3 4 5 6 8 9 10 | 11 12 13 14 15 16 17 19 | 21
37606 | r | 5 | 2 3 4 6 7 | 8
37629 | r | 4 | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 | 16 17
37755 | r | 3 | 1 2 4 | 5
37775 | r | 9 10 | 8 13 | 11 12
37780 | r | 12 14 15 | 17 18 19 20 21 22 | 23 24
37791 | r | 5 6 7 8 9 | 1 2 3 4 10 | 11 12
37801 | r | 17 18 19 | 21 22 | 20
37805 | r | 6 7 8 | 3 4 5 10 | 9
37949 | r | 19 | 8 9 10 11 12 13 14 15 16 17 18 | 20
37985 | r | 4 5 | 10 | 9
3803 | r | 1 2 3 | 4 5 6 7 8 9 | 10 11 12 13 14 15 16 17 18
38042 | r | 3 | 1 2 4 5 6 7 9 10 11 12 13 14 | 15 16
381 | r | 1 2 3 5 6 7 8 9 10 11 12 14 15 16 17 18 19 | 21 22 | 23 24
38227 | r | 11 12 13 14 15 | 1 2 3 4 5 6 7 8 9 10 | 16 17
38301 | r | 4 5 | 3 6 7 8 9 10 11 12 13 | 14
38312 | r | 6 7 8 9 10 11 12 13 14 | 1 2 3 4 5 15 16 17 18 | 19
38375 | r | 6 7 8 9 10 11 12 | 1 2 | 3 4
38419 | r | 1 | 2 3 | 4
38450 | r | 6 | 5 7 8 9 | 10
38486 | r | 17 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 18 19 20 21 22 23 24 25 27 | 29 30
38491 | r | 15 | 1 2 3 4 5 6 7 8 9 10 11 12 14 16 17 18 19 | 20 21
38506 | r | 1 | 2 3 4 5 6 8 | 7
38513 | r | 6 7 | 1 2 3 4 5 8 9 10 11 12 13 14 15 17 | 18
38533 | r | 11 | 1 2 3 4 5 6 7 8 9 10 12 14 15 16 17 18 19 20 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 | 22
38597 | r | 2 3 4 | 1 5 6 7 8 9 10 11 12 13 14 15 18 | 16 17
38599 | r | 22 | 25 21 | 23 24
3880 | r | 14 15 | 13 16 17 18 19 21 | 20
38825 | r | 6 | 1 2 3 4 5 7 | 8 9
38900 | r | 1 2 | 4 5 6 7 9 10 11 12 13 | 14 15
38925 | r | 13 14 | 32 11 12 17 18 19 20 21 22 23 24 25 27 28 29 30 31 | 15 16
38977 | r | 1 2 | 3 4 5 6 7 8 | 9 10 11
38978 | r | 5 | 3 4 6 12 13 14 15 16 | 7 8 9
38984 | r | 10 | 1 2 3 4 5 6 7 9 11 12 13 | 14
39009 | r | 5 6 7 | 1 2 3 4 8 9 10 11 12 13 14 15 16 17 18 19 20 | 21 22 23
3902 | r | 6 7 | 2 3 4 5 8 | 9 10
39121 | r | 5 | 1 2 3 4 9 10 11 12 13 14 15 16 17 18 19 | 6 7
39153 | r | 3 | 1 2 | 4
3924 | r | 3 | 1 2 4 5 6 7 8 9 10 11 | 12
39286 | r | 3 4 5 | 1 2 6 7 | 8
39369 | r | 13 14 15 16 | 1 2 3 5 6 7 8 9 10 12 17 18 19 | 20
39397 | r | 2 3 | 1 4 5 6 | 7
39434 | r | 3 | 14 | 13
39436 | r | 7 8 9 | 1 2 3 4 5 6 10 12 14 15 16 17 19 20 21 22 23 24 25 26 | 11
39445 | r | 1 2 3 4 5 6 7 8 9 10 | 11 12 13 14 15 16 17 18 | 19 20
39498 | r | 1 2 3 4 | 5 6 7 8 9 10 11 12 13 | 14 15
39551 | r | 21 | 32 33 34 35 37 23 24 25 26 27 28 29 30 | 36
39565 | r | 4 5 | 1 2 3 | 6 7
39597 | r | 1 2 3 4 | 5 6 | 7 8
39614 | r | 11 12 | 1 2 3 4 5 6 7 8 9 10 13 14 15 | 16
39616 | r | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 | 18 19 20 22 | 21
39689 | r | 8 9 | 1 2 3 4 5 6 7 10 11 12 13 14 15 16 17 18 20 | 19
39751 | r | 1 2 3 5 6 | 8 9 10 11 | 12
39768 | r | 6 | 1 2 3 4 5 7 8 | 9 10 11
39784 | r | 25 | 33 23 24 26 27 28 29 30 31 | 32
39789 | r | 39 40 41 | 33 34 35 36 37 44 27 28 29 30 31 | 42 43
3980 | r | 17 | 19 20 24 | 22 23
39822 | r | 14 | 15 16 17 18 19 20 21 23 25 26 27 29 30 31 32 33 35 37 38 39 40 41 43 44 45 47 48 49 51 52 | 22
39842 | r | 1 2 | 3 4 5 6 7 8 9 | 10 11
39865 | r | 1 2 3 4 | 6 7 8 9 10 11 12 13 14 | 16
39882 | r | 8 9 10 11 12 | 1 2 3 4 5 6 7 13 14 15 16 17 | 18 19
399 | r | 2 | 1 3 4 7 | 5 6
39928 | r | 6 7 | 1 2 3 4 5 8 9 13 14 16 17 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 37 38 39 40 41 42 43 | 10 11
39950 | r | 1 2 4 5 6 7 8 | 10 11 12 | 13
39952 | r | 7 | 9 | 8
40176 | r | 6 7 | 1 2 3 4 5 8 | 9 10
40178 | r | 1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 | 18 19 20 21 22 23 24 25 26 27 28 31 32 33 34 35 36 | 29 30
40212 | r | 4 5 6 7 9 11 12 | 2 3 13 14 15 16 21 | 17 18 19 20
40239 | r | 2 3 4 5 6 7 8 9 10 | 11 12 13 14 17 | 15 16
40281 | r | 6 | 9 | 8
40332 | r | 1 | 2 3 4 5 | 6
40476 | r | 1 2 4 5 6 7 8 9 10 11 12 | 14 15 16 17 18 19 20 21 22 23 24 25 | 26 27
40534 | r | 4 5 | 1 2 3 6 7 8 | 9
40597 | r | 3 | 1 2 4 5 6 7 8 9 10 11 12 13 | 14
40609 | r | 1 2 3 4 5 6 7 | 8 9 10 11 12 13 14 15 16 17 18 | 19 20
40637 | r | 18 | 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 | 19
40693 | r | 15 16 17 | 1 2 3 4 5 6 7 8 9 10 11 12 14 18 | 19 20
40733 | r | 14 | 13 15 16 17 18 19 20 21 22 23 | 24
40773 | r | 22 | 14 15 16 17 18 19 21 23 | 24 25
40849 | r | 1 2 3 | 4 5 6 7 | 8
40904 | r | 5 | 4 7 | 9 10
40933 | r | 3 4 | 1 2 5 6 7 8 9 14 15 16 17 18 20 21 22 23 24 25 | 10 11 12
40957 | r | 16 17 18 19 20 21 | 12 13 14 15 25 | 22 23 24
41036 | r | 11 12 13 | 1 2 3 4 5 6 7 8 9 10 14 15 16 | 17 18
4104 | r | 31 32 33 | 34 35 36 37 38 39 40 41 42 43 45 47 50 30 | 48 49
41063 | r | 3 | 1 2 4 5 6 7 8 9 12 13 14 15 | 10
41077 | r | 5 6 | 10 | 9
4113 | r | 9 10 | 8 11 12 13 14 15 | 16
41244 | r | 4 | 1 2 3 | 5
41263 | r | 7 8 9 | 1 2 3 4 5 6 10 11 12 | 13
41290 | r | 3 4 5 | 1 2 6 7 8 10 | 9
41295 | r | 7 8 | 17 | 9 10 11 12 13 14 15 16
4133 | r | 1 2 | 3 4 5 6 9 11 12 13 14 15 16 17 18 19 20 21 22 | 7 8
41375 | r | 13 | 11 12 14 17 | 15 16
41434 | r | 4 | 9 10 11 12 15 | 13 14
41462 | r | 8 | 19 | 18
41512 | r | 1 2 3 | 5 6 | 7 8 9 10 11
416 | r | 4 | 15 | 14
41625 | r | 3 | 1 2 | 4
41734 | r | 4 5 | 3 6 7 8 9 10 | 11 12
41744 | r | 8 9 | 1 2 3 4 5 6 7 | 10
4187 | r | 9 10 11 12 | 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 | 29 30
41900 | r | 5 6 | 1 2 3 4 | 7
41954 | r | 1 2 | 3 | 4 5
41958 | r | 25 | 1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 24 26 27 28 29 30 32 36 38 39 40 41 42 43 44 45 | 34 35
4196 | r | 3 4 | 1 2 5 6 7 8 9 10 11 12 13 14 15 | 16
42024 | r | 7 8 9 | 10 | 11 12
42214 | r | 4 5 | 15 | 13 14
42217 | r | 12 13 14 15 16 | 17 18 | 19 20
42220 | r | 1 2 3 | 4 | 5 6 7 8
42230 | r | 1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 | 18 19 20 | 21
4224 | r | 24 25 | 32 31 | 26 27 28 29 30
42247 | r | 1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 | 30 31 32 33 34 35 36 37 38 39 42 | 40 41
42248 | r | 18 19 20 | 1 2 3 4 5 6 7 8 10 11 12 13 14 15 17 21 22 | 23 24
42337 | r | 1 2 | 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 | 22
42364 | r | 8 9 | 1 2 3 4 5 6 7 10 11 12 | 13
42377 | r | 11 12 | 1 2 3 4 5 6 7 8 9 10 | 13 14
42378 | r | 4 5 6 7 8 | 1 2 3 | 9 10
42402 | r | 8 | 9 10 11 13 | 12
42480 | r | 13 14 15 16 17 | 1 2 3 4 5 6 7 8 9 10 11 12 18 19 20 21 22 23 24 25 26 27 | 28 29 30
42565 | r | 6 7 | 1 2 3 4 5 8 9 10 11 | 12
42569 | r | 5 6 7 | 1 2 3 4 | 8 9 10 11
4258 | r | 3 4 | 1 2 | 5
42580 | r | 3 4 | 1 2 5 6 7 8 9 10 11 12 | 13
42753 | r | 1 2 3 | 4 5 6 7 8 9 10 11 12 | 13 14
42849 | r | 1 | 2 3 4 5 6 7 8 9 10 | 11
42862 | r | 1 2 3 4 5 6 7 8 9 10 11 12 | 13 | 14
42903 | r | 5 | 1 2 3 4 6 7 8 9 | 10 11
42971 | r | 1 | 2 3 4 5 | 6 7
43110 | r | 20 21 | 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 39 40 41 42 | 37
43274 | r | 22 | 21 23 24 25 26 27 28 29 30 31 | 32 33
43314 | r | 10 11 12 13 | 1 2 3 4 5 6 7 8 9 14 15 16 17 | 18
43328 | r | 5 | 1 2 3 4 6 | 7 8
4339 | r | 6 | 1 2 3 4 5 7 8 | 9 10 11 12
43470 | r | 20 | 13 14 15 16 17 18 19 | 21 22
43517 | r | 23 | 16 17 18 19 20 21 22 | 24 25
43548 | r | 12 | 13 14 15 16 17 18 21 | 19 20
43631 | r | 6 7 | 1 2 3 4 5 | 8
43663 | r | 4 5 | 1 2 3 6 | 7
43670 | r | 5 | 1 2 3 4 | 6 7
43681 | r | 4 5 6 7 8 10 11 | 1 2 3 | 13 14
43684 | r | 8 9 | 10 11 12 13 14 | 15
43690 | r | 3 4 | 1 2 5 | 6 7
43691 | r | 3 | 2 4 5 6 7 8 9 | 10
43703 | r | 5 | 1 2 3 4 6 7 8 9 | 10
43711 | r | 3 | 4 5 6 7 8 10 | 9
43724 | r | 20 | 18 19 21 22 23 24 25 | 17
43734 | r | 9 10 11 12 | 6 7 8 13 14 17 | 15 16
43741 | r | 6 7 | 5 8 11 | 9 10
43748 | r | 5 | 1 2 3 4 | 6
43771 | r | 10 | 1 2 3 5 6 7 8 9 11 12 13 16 17 18 | 14
43801 | r | 11 12 | 10 13 14 15 18 | 16 17
43827 | r | 1 2 3 | 4 5 6 7 8 10 | 9
43858 | r | 3 | 1 2 4 5 6 7 8 9 10 11 12 | 13
43868 | r | 6 7 8 9 | 11 | 10
43878 | r | 25 26 | 19 20 21 22 23 24 29 | 27 28
43883 | r | 7 8 | 2 3 4 5 6 10 | 9
43887 | r | 1 | 2 3 4 5 | 6 7
43907 | r | 13 14 15 16 | 8 9 10 11 12 | 17 18
43940 | r | 11 | 17 | 16
43975 | r | 1 2 | 3 4 | 5
44050 | r | 8 9 10 11 | 7 14 | 12 13
44119 | r | 1 2 3 4 | 5 6 7 8 9 | 10
44149 | r | 17 18 | 16 19 20 22 | 21
44161 | r | 1 2 | 3 4 | 5
44177 | r | 1 2 3 | 4 5 6 7 8 9 10 11 12 13 14 15 18 19 20 21 22 23 24 25 26 | 16 17
44276 | r | 4 | 10 | 9
44303 | r | 14 | 16 18 15 | 17
44402 | r | 1 2 3 | 4 | 5
44408 | r | 9 10 | 8 11 12 13 14 | 15
44511 | r | 5 6 | 1 2 3 4 7 8 9 | 10 11
44613 | r | 17 | 19 | 18
44614 | r | 18 | 13 14 15 16 17 19 20 21 | 22
44636 | r | 8 9 10 | 1 2 3 4 5 6 7 11 12 13 14 18 19 20 21 22 23 24 25 | 15 16
44697 | r | 9 | 10 11 12 13 14 15 16 17 18 19 20 21 22 25 | 23 24
44810 | r | 1 2 4 5 6 7 8 9 10 | 12 13 14 15 16 17 18 19 20 | 21 22
44860 | r | 1 2 3 4 | 5 6 7 8 9 10 11 12 13 14 | 15 16
45021 | r | 1 2 | 3 4 5 6 | 7 8
45145 | r | 6 7 | 1 2 3 4 5 8 | 9
45269 | r | 3 4 5 | 1 2 6 7 9 10 11 12 15 16 17 18 19 20 | 13
45301 | r | 1 3 | 6 7 8 9 10 11 12 14 15 16 17 18 19 20 21 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 | 22 23
45432 | r | 8 | 1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 | 22
45447 | r | 3 4 | 1 2 | 5
45448 | r | 3 4 | 1 2 | 5 6 7 8 9 10 11
45512 | r | 3 | 1 2 4 5 6 7 | 8
45543 | r | 8 9 10 11 12 | 1 2 3 4 5 6 7 13 16 17 18 19 20 | 14 15
45646 | r | 4 | 1 2 3 5 6 7 8 9 10 11 13 | 12
45656 | r | 3 4 5 | 1 2 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 | 23
45660 | r | 22 24 26 27 | 29 30 | 31 32
45728 | r | 4 5 | 1 2 3 6 7 8 9 10 11 12 | 13
45881 | r | 6 | 1 2 3 4 5 7 | 8
45980 | r | 9 | 10 11 12 13 14 15 16 17 18 19 20 21 22 24 26 | 23
46016 | r | 1 | 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 | 18
46021 | r | 3 | 1 2 4 5 6 7 8 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 | 9
46028 | r | 2 | 3 9 10 11 12 13 14 | 4 5 6 7
46040 | r | 1 2 3 5 6 7 8 | 9 10 11 12 13 14 15 16 | 17 18
46043 | r | 2 3 4 | 5 6 | 7 8
46084 | r | 4 5 6 | 3 7 8 10 | 9
46095 | r | 7 8 9 | 10 11 12 13 16 | 14 15
46099 | r | 23 24 25 | 13 14 15 16 17 19 20 21 22 26 27 | 28 29
46153 | r | 26 | 1 2 3 4 5 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 27 29 | 28
46159 | r | 5 6 | 1 2 3 4 7 9 11 12 13 | 8
4618 | r | 4 | 8 | 7
46185 | r | 1 | 2 3 4 5 | 6
46194 | r | 1 2 | 3 4 5 6 7 8 9 | 10 11
46242 | r | 6 7 8 | 1 2 3 4 5 9 10 | 11 12
46244 | r | 16 17 18 | 14 15 19 20 21 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 | 22 23
46251 | r | 21 | 32 33 34 35 36 37 38 39 42 | 40 41
46252 | r | 10 11 12 | 18 19 20 21 22 23 24 26 27 31 | 29 30
46331 | r | 1 | 2 3 4 5 | 6 7
46406 | r | 12 13 | 11 14 15 | 16 17 18
46430 | r | 1 2 3 4 6 7 8 10 11 12 14 15 16 17 18 19 | 21 22 23 | 24 25
46437 | r | 14 15 | 1 2 3 4 6 7 8 9 10 11 13 17 18 | 16
46438 | r | 30 31 | 32 35 28 29 | 33 34
46455 | r | 30 | 32 33 34 35 36 39 31 | 37 38
46469 | r | 1 2 | 3 | 4 5
46477 | r | 7 8 | 1 2 3 4 5 6 12 13 14 15 16 17 | 9 10
46516 | r | 25 26 | 32 23 24 27 28 29 | 30 31
46524 | r | 10 | 11 12 13 | 14
46527 | r | 5 6 7 8 9 11 13 14 15 | 1 2 3 4 16 17 | 18 19
46544 | r | 4 5 6 | 11 | 10
46559 | r | 26 27 | 24 25 30 | 28 29
46567 | r | 12 13 14 | 11 | 15 16
46599 | r | 18 19 20 21 | 17 24 | 22 23
46703 | r | 28 | 27 31 | 29 30
46706 | r | 13 14 15 | 16 17 18 19 22 | 20 21
46734 | r | 6 7 8 9 10 11 | 1 2 3 4 5 | 12 13
46762 | r | 3 | 1 2 4 5 6 7 8 9 10 13 14 15 16 17 18 19 20 21 | 11
46874 | r | 12 13 | 1 2 3 4 6 7 8 9 11 14 | 15 16
46995 | r | 11 | 1 2 3 4 5 6 7 8 9 10 | 12
47002 | r | 2 4 5 6 7 | 1 9 10 11 12 13 14 15 | 16
47135 | r | 18 19 20 21 22 23 | 15 16 17 25 26 | 24
47165 | r | 4 | 12 | 11
47175 | r | 20 21 | 10 11 12 13 15 16 17 18 19 25 | 22 23
4726 | r | 4 | 1 2 3 5 6 7 8 9 10 11 15 16 17 18 19 20 21 22 | 12 13
47381 | r | 3 | 1 2 | 4
47475 | r | 18 19 | 16 17 20 21 22 23 24 | 11 12 13 14 15
47481 | r | 10 | 11 12 13 14 15 16 19 | 17 18
47490 | r | 11 12 | 13 14 15 16 17 18 19 20 21 22 23 24 25 27 | 26
47544 | r | 25 | 34 20 21 22 23 24 26 27 28 29 31 | 33
47545 | r | 13 | 12 14 15 16 17 19 | 18
4755 | r | 6 | 4 5 7 8 9 10 | 11
47553 | r | 14 15 16 | 1 2 3 4 5 6 7 8 9 10 11 12 20 21 | 18 19
47571 | r | 6 | 1 2 4 7 8 9 | 10 11
47615 | r | 1 2 | 3 4 | 5
47654 | r | 3 4 5 6 7 8 | 11 | 9 10
4779 | r | 13 | 1 2 3 4 6 7 8 9 10 12 14 15 16 17 20 21 22 23 24 25 26 27 | 18
47803 | r | 3 | 1 2 4 5 6 7 8 9 10 11 | 12
47804 | r | 6 7 | 8 9 10 11 12 13 14 15 19 20 21 22 23 24 25 | 16 17
47852 | r | 6 7 | 4 5 8 9 | 10
47874 | r | 47 | 48 49 50 51 54 | 52 53
47879 | r | 14 | 16 18 19 20 22 24 25 26 27 30 | 28 29
47904 | r | 21 | 20 22 | 23 24 25 26 27
47984 | r | 18 | 15 16 17 21 | 19 20
47985 | r | 15 16 | 1 2 3 5 6 7 8 9 11 12 13 14 17 18 19 20 21 22 | 23
48061 | r | 26 27 | 23 24 25 28 29 | 30
48065 | r | 7 | 5 6 8 9 12 | 10 11
48072 | r | 40 41 | 42 44 | 43
48075 | r | 1 2 3 4 5 6 7 8 | 9 10 | 11 12
48077 | r | 3 4 | 1 2 5 6 7 8 9 10 11 14 | 12 13
48088 | r | 13 14 | 1 2 3 4 6 7 8 9 10 12 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 | 15 16
48104 | r | 1 2 3 4 5 6 7 8 9 | 11 12 13 14 15 16 | 17 18
48128 | r | 10 11 | 8 9 13 | 12
4814 | r | 1 2 3 4 | 5 6 7 8 | 9 10
48175 | r | 7 | 8 9 10 11 13 15 16 17 19 | 18
48177 | r | 6 | 1 2 3 4 5 7 8 9 10 11 12 | 13
48300 | r | 59 60 61 | 64 63 | 62
48348 | r | 22 24 25 26 27 28 29 30 31 33 | 34 35 | 36
48368 | r | 7 | 8 9 10 16 | 11 12 13 14 15
48382 | r | 3 4 5 | 1 2 6 7 11 12 13 14 15 16 17 18 19 20 21 22 23 | 8 9
48386 | r | 7 8 9 10 11 12 13 14 15 | 3 | 4 5
485 | r | 19 | 18 20 23 | 21 22
48502 | r | 1 3 4 5 6 7 8 9 | 11 12 13 14 15 16 17 18 | 19
48521 | r | 11 | 12 13 14 15 16 17 18 19 20 21 23 24 | 22
48540 | r | 23 | 32 34 36 39 40 41 44 45 46 24 25 26 27 28 29 30 31 | 33
48549 | r | 13 | 10 11 12 14 15 16 17 20 | 18 19
48555 | r | 19 | 17 18 20 21 22 23 24 | 25 26
4857 | r | 19 | 21 | 20
48571 | r | 1 2 3 4 5 6 | 7 8 9 12 | 10 11
48615 | r | 13 | 1 2 3 4 5 6 7 8 9 11 12 14 | 15 16
48625 | r | 3 4 5 6 | 2 9 | 7 8
48706 | r | 4 5 | 3 6 7 8 9 | 1 2
4874 | r | 4 5 | 1 2 3 6 7 8 | 9
48783 | r | 21 22 | 8 9 10 11 12 13 14 15 16 17 19 23 25 | 24
48787 | r | 9 10 | 12 13 | 11
48794 | r | 15 | 1 2 3 4 5 6 7 9 10 11 12 13 16 | 17
48805 | r | 18 | 1 2 3 4 5 6 8 9 10 11 12 13 14 15 17 19 20 21 22 23 | 24
48864 | r | 7 8 9 | 1 2 3 4 5 6 10 11 12 13 14 15 16 | 17
48865 | r | 27 28 | 34 24 25 26 29 30 31 | 32 33
48873 | r | 15 16 | 1 2 3 5 6 7 8 9 10 11 12 13 14 17 18 19 22 23 24 25 26 27 28 29 30 31 32 | 20
48877 | r | 11 12 13 14 | 9 10 15 16 17 18 19 | 20
48895 | r | 1 | 2 3 4 5 6 | 7 8
48943 | r | 1 | 2 4 5 6 7 | 3
48992 | r | 1 2 | 3 4 5 6 7 | 8 9
49002 | r | 6 7 8 9 10 11 12 13 14 | 1 2 | 3 4
49026 | r | 22 | 32 35 20 21 23 24 25 26 27 28 30 | 33 34
49041 | r | 23 24 | 33 34 25 26 27 28 29 30 31 | 32
49069 | r | 17 | 18 19 20 21 22 23 24 25 26 27 30 | 28 29
49084 | r | 6 7 8 9 10 | 1 2 3 4 5 11 12 13 14 | 15
49210 | r | 1 | 2 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 | 3 4
4931 | r | 1 | 2 3 4 5 6 10 11 12 13 14 15 16 17 18 19 20 | 7 8
49332 | r | 5 6 | 4 7 8 9 10 11 12 13 14 15 16 17 | 18 19
